"ID","condition","consent","labelling","event_item","answer","age","gender","language","profession","subject","level_education","quality","event_comp","set"
"2406","H","yes","D_16","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland wurde NICHT in Deutschland hergestellt.",65,"37","female","german","employed_full","no_student","degree","serious","neg","D"
"2406","H","yes","D_44","Eine zufällig ausgewählte Person in Deutschland wird sich im Laufe ihres Lebens eine Grippe einfangen.",100,"37","female","german","employed_full","no_student","degree","serious","pos","D"
"2406","H","yes","D_9","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT wöchentlich.",65,"37","female","german","employed_full","no_student","degree","serious","neg","D"
"2406","H","yes","B_37","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",2,"37","female","german","employed_full","no_student","degree","serious","pos","D"
"2406","H","yes","D_19","Eine zufällig ausgewählte Person in Deutschland wohnt in Süddeutschland.",25,"37","female","german","employed_full","no_student","degree","serious","pos","D"
"2406","H","yes","D_49","An einem zufällig ausgewählten Tag wird die Luftqualität NICHT akzeptabel für die Mehrheit der Bevölkerung in Deutschland sein.",100,"37","female","german","employed_full","no_student","degree","serious","neg","D"
"2406","H","yes","D_35","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als acht Gemüsesorten.",0,"37","female","german","employed_full","no_student","degree","serious","neg","D"
"2406","H","yes","D_38","Eine zufällig ausgewählte Person in Deutschland geht täglich im Durchschnitt NICHT mehr als 50 Schritte.",100,"37","female","german","employed_full","no_student","degree","serious","neg","D"
"2406","H","yes","D_26","In einem zufällig ausgewählten Jahr wird es in Deutschland Tornados geben.",1,"37","female","german","employed_full","no_student","degree","serious","pos","D"
"2405","E","yes","C_27","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",100,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_19","In einem zufällig ausgewählten Jahr werden in Deutschland im April NICHT mehr Blumenarten blühen als im März.",80,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_49","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 30°C oder mehr erreichen.",100,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_12","Eine zufällig ausgewählte Person in Deutschland besitzt ein Auto.",70,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_13","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT nur ein Kind.",70,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_9","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter regelmäßig im Alltag.",10,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_14","Eine zufällig ausgewählte Person in Deutschland schon einmal Geld an eine wohltätige Organisation gespendet.",60,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","B_21","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als vier Gemüsesorten.",10,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_47","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 3 Stockwerke.",60,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_24","Eine zufällig ausgewählte Person in Deutschland geht täglich mehr als 800 Meter.",95,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_2","In einem zufällig ausgewählten Jahr wird die Kirschblüte in Deutschland NICHT vor Mitte März beginnen.",25,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_5","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland NICHT über 12°C liegen.",50,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_10","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook regelmäßig im Alltag.",20,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_1","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland NICHT über 3 °C liegen.",95,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_30","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",2,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_26","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",0,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_25","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni eine größere Vielfalt an Früchten auf dem Markt geben als im Juli.",50,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_38","An einem zufällig ausgewählten Tag im Winter wird KEIN Schnee auf dem Gipfel der Zugspitze liegen.",99,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_43","Ein zufällig ausgewähltes 10-jähriges deutsches Kind weiß, wie man ein Smartphone bedient.",90,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_34","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",15,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_46","Eine zufällig ausgewählte Person in Deutschland geht täglich NICHT mehr als 100 Schritte.",95,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_11","Eine zufällig ausgewählte Person in Deutschland wird NICHT irgendwann an einer Herz-Kreislauf-Erkrankung sterben.",75,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_35","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",5,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_22","In einem zufällig ausgewählten Haushalt in Deutschland gibt es mehr als zwei Haushaltsmitglieder.",60,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_44","Ein zufällig ausgewählter deutscher Haushalt besitzt KEIN Auto.",70,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_7","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regemäßig Zeitung.",10,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_39","In einem zufällig ausgewählten Jahr werden der Juli und der August die heißesten Monate in Deutschland sein.",90,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_18","Eine zufällig ausgewählte Person in Deutschland kann Ski fahren.",10,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_15","Eine zufällig ausgewählte über 18-jährige Person in Deutschland hat KEINE Bürojob.",60,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_45","Eine zufällig ausgewählte Person in Deutschland ist auf das Gymnasium gegangen.",25,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_17","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als ein Geschwisterkind.",25,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_41","Ein zufällig ausgewählter Grundschuljunge spielt gerne Fußball.",20,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_42","Eine zufällig ausgewählte Person in Deutschland war noch NIE in Frankreich.",20,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_32","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",3,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_28","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",5,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_40","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland NICHT unter -5°C liegen.",80,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_31","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",5,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_6","Eine zufällig ausgewählte Person in Deutschland besitzt einen oder mehrere Hunde.",45,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_50","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEIN Bücherregal.",90,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_29","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",0,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_4","Ein zufällig ausgewählter Baum in Deutschland ist ein Laubbaum.",60,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_36","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",1,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_3","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland NICHT über 5 Stunden liegen.",20,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_16","Eine zufällig ausgewählte Person in Deutschland lebt in einer Großstadt.",50,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_48","Eine zufällig ausgewählte Person in Deutschland isst NICHT täglich Gemüse.",70,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_8","Eine zufällig ausgewählte Person in Deutschland liest wöchentlich Bücher.",30,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_37","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",100,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_21","Eine zufällig ausgewählte Person in Deutschland im Alter von 18 bis 25 Jahren studiert NICHT.",55,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_33","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",25,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_20","Ein zufällig ausgewählter Pendler fährt mit dem Fahrrad zur Arbeit.",30,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_25","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni KEINE größere Vielfalt an Früchten auf dem Markt geben als im Juli.",70,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_45","Eine zufällig ausgewählte Person in Deutschland ist NICHT auf das Gymnasium gegangen.",50,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_18","Eine zufällig ausgewählte Person in Deutschland kann NICHT Ski fahren.",30,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_44","Ein zufällig ausgewählter deutscher Haushalt besitzt ein Auto.",40,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_21","Eine zufällig ausgewählte Person in Deutschland im Alter von 18 bis 25 Jahren studiert.",50,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_46","Eine zufällig ausgewählte Person in Deutschland geht täglich mehr als 100 Schritte.",98,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_26","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",0,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_37","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",0,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_50","In einem zufällig ausgewählten Haushalt in Deutschland gibt es ein Bücherregal.",70,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_32","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",1,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_40","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland unter -5°C liegen.",40,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_5","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland über 12°C liegen.",80,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_17","Eine zufällig ausgewählte Person in Deutschland hat mehr als ein Geschwisterkind.",20,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_15","Eine zufällig ausgewählte über 18-jährige Person in Deutschland hat einen Bürojob.",60,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_9","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT regelmäßig im Alltag.",10,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_33","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",15,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_14","Eine zufällig ausgewählte Person in Deutschland noch NIE Geld an eine wohltätige Organisation gespendet.",90,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_48","Eine zufällig ausgewählte Person in Deutschland isst täglich Gemüse.",80,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_12","Eine zufällig ausgewählte Person in Deutschland besitzt KEIN Auto.",90,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_47","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 3 Stockwerke.",60,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_22","In einem zufällig ausgewählten Haushalt in Deutschland gibt es NICHT mehr als zwei Haushaltsmitglieder.",70,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_3","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland über 5 Stunden liegen.",80,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_35","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",5,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_13","Ein zufällig ausgewähltes Ehepaar in Deutschland hat nur ein Kind.",20,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_10","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT regelmäßig im Alltag.",25,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_49","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 30°C oder mehr erreichen.",75,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_36","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",0,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_30","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",5,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_41","Ein zufällig ausgewählter Grundschuljunge spielt NICHT gerne Fußball.",25,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_38","An einem zufällig ausgewählten Tag im Winter wird Schnee auf dem Gipfel der Zugspitze liegen.",100,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_19","In einem zufällig ausgewählten Jahr werden in Deutschland im April mehr Blumenarten blühen als im März.",10,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_4","Ein zufällig ausgewählter Baum in Deutschland ist KEIN Laubbaum.",70,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_6","Eine zufällig ausgewählte Person in Deutschland besitzt KEINE Hunde.",15,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_16","Eine zufällig ausgewählte Person in Deutschland lebt NICHT in einer Großstadt.",50,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_1","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland über 3 °C liegen.",75,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_27","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",80,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_7","Eine zufällig ausgewählte Person in Deutschland liest im Alltag regemäßig Zeitung.",20,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_2","In einem zufällig ausgewählten Jahr wird die Kirschblüte in Deutschland vor Mitte März beginnen.",10,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_20","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Fahrrad zur Arbeit.",10,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_29","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",0,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_8","Eine zufällig ausgewählte Person in Deutschland liest NICHT wöchentlich Bücher.",80,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_42","Eine zufällig ausgewählte Person in Deutschland war schon einmal in Frankreich.",30,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_11","Eine zufällig ausgewählte Person in Deutschland wird irgendwann an einer Herz-Kreislauf-Erkrankung sterben.",85,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_43","Ein zufällig ausgewähltes 10-jähriges deutsches Kind weiß NICHT, wie man ein Smartphone bedient.",90,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_39","In einem zufällig ausgewählten Jahr werden der Juli und der August NICHT die heißesten Monate in Deutschland sein.",95,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","C_34","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",15,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_24","Eine zufällig ausgewählte Person in Deutschland geht täglich NICHT mehr als 800 Meter.",95,"36","female","german","employed_self","other","degree","serious","neg","C"
"2405","E","yes","B_21","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als vier Gemüsesorten.",5,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_28","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",5,"36","female","german","employed_self","other","degree","serious","pos","C"
"2405","E","yes","C_31","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",5,"36","female","german","employed_self","other","degree","serious","neg","C"
"2404","B","yes","A_24","Eine zufällig ausgewählte deutsche Person kann sich fließend auf Englisch unterhalten.",25,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_18","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als drei Gemüsesorten.",20,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_28","Eine zufällig ausgewählte Person in Deutschland kann in mehr als drei Sprachen sprechen.",5,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_50","In einer zufällig ausgewählten deutschen Stadt gibt es mindestens einen Soccer-Klub.",7,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_9","Eine zufällig ausgewählte Person in Deutschland im Alter von 20 bis 25 Jahren studiert NICHT an einer Universität oder Hochschule.",40,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_17","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 4 Stockwerke.",5,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_49","Eine zufällig ausgewählte Person in Deutschland geht durchschnittlich mehr als 100 Meter täglich.",97,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_7","Eine zufällig ausgewählte Person in Deutschland hat KEIN Twitter-Konto.",34,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_19","Eine zufällig ausgewählte Person in Deutschland geht täglich im Durchschnitt mehr als 2000 Schritte.",50,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_39","In einem zufällig ausgewählten Jahr wird der August NICHT der heißeste Monat in Deutschland sein.",67,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_3","In einem zufällig ausgewählten Jahr werden die Weinreben im Rheintal vor Mai blühen.",25,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_2","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland NICHT über 0 °C liegen.",80,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_4","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT bei über 7 Stunden liegen.",30,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_44","Ein zufällig ausgewähltes deutsches Geschäft wird samstags geöffnet sein.",80,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_43","In einem zufällig ausgewählten deutschen Haushalt werden wir Pflanzen finden.",85,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_37","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich Zeitschriften.",10,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_8","Eine zufällig ausgewählte Person in Deutschland nutzt täglich Facebook.",50,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_47","Eine zufällig ausgewählte Person in Deutschland besucht an Weihnachten die Kirche.",20,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_40","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland NICHT unter -15°C liegen.",1,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_31","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 5 Stockwerke.",4,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_15","Ein zufällig ausgewählte deutsche Hochschulstudent studiert NICHT in den Bereichen Technik und Ingenieurwesen.",30,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_5","An einem zufällig ausgewählten Tag in Hamburg wird es länger als 2 Stunden am Stück regnen.",10,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_20","Eine zufällig ausgewählte Person in Deutschland war noch NICHT in Japan.",5,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_22","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT monatlich.",95,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_33","Eine zufällig ausgewählte Person in Deutschland wohnt  NICHT in Mecklenburg-Vorpommern.",3,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_1","An einem zufällig ausgewählten Tag im Oktober wird die Durchschnittstemperatur in Deutschland NICHT über 10 °C liegen.",95,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_16","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 36°C oder mehr erreichen.",50,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_29","Ein zufällig ausgewähltes deutsches Grundschulkind hat ein bisschen Erfahrung mit dem Programmieren von Computern.",4,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_25","Die Anzahl der Katzen ist NICHT größer als die Anzahl der Hunde in einer zufällig ausgewählten deutschen Stadt.",30,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_38","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Volleyball.",1,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_11","Eine zufällig ausgewählte Person in Deutschland über 30 Jahre ist verheiratet.",6,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_30","Ein zufällig ausgewählter deutscher Haushalt besitzt KEINE Sauna.",4,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_14","Ein zufällig ausgewählter Pendler fährt mit dem Auto zur Arbeit.",30,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_35","Eine zufällig ausgewählte Person in Deutschland geht mehr als drei Stunden täglich.",3,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_13","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland ist NICHT von einer deutschen Automarke.",60,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_10","Eine zufällig ausgewählte Person in Deutschland hat einen Führerschein.",60,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_48","Eine zufällig ausgewählte Person in Deutschland ist NICHT auf die Realschule gegangen.",40,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_12","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT zwei oder mehr Kinder.",60,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_21","Eine zufällig ausgewählte Person in Deutschland liest monatlich Bücher.",25,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_27","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland  unter 2 Stunden liegen.",10,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_23","In einem zufällig ausgewählten Jahr wird den ganzen Mai über KEIN Schnee auf dem Gipfel der Zugspitze in Deutschland sein.",80,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_6","Eine zufällig ausgewählte Person in Deutschland liest täglich Bücher.",5,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_26","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai NICHT schneien.",3,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_42","Ein zufällig ausgewähltes deutsches Geschäft wird dienstags NICHT geöffnet sein.",97,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_36","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",12,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_46","In einer zufällig ausgewählten deutschen Stadt gibt es im Winter KEINEN Weihnachtsmarkt.",95,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_32","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als fünf Geschwister.",3,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_45","Eine zufällig ausgewählte Person, die vor 8 Uhr morgens durch eine deutsche Stadt läuft, ist NICHT auf dem Weg zur Arbeit.",80,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_41","Ein(e) zufällig ausgewählte(r) Student(in) spricht Englisch.",97,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_34","An einem zufällig ausgewählten Tag in Deutschland wird es Luftverschmutzung geben.",100,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_34","An einem zufällig ausgewählten Tag in Deutschland wird es KEINE Luftverschmutzung geben.",100,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_15","Ein zufällig ausgewählte deutsche Hochschulstudent studiert in den Bereichen Technik und Ingenieurwesen.",40,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_39","In einem zufällig ausgewählten Jahr wird der August der heißeste Monat in Deutschland sein.",33,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_3","In einem zufällig ausgewählten Jahr werden die Weinreben im Rheintal NICHT vor Mai blühen.",30,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_10","Eine zufällig ausgewählte Person in Deutschland hat KEINEN Führerschein.",70,"26","male","german","student","subject07","degree","serious","neg","A"
"2404","B","yes","A_13","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland ist von einer deutschen Automarke.",60,"26","male","german","student","subject07","degree","serious","pos","A"
"2404","B","yes","A_8","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT täglich.",70,"26","male","german","student","subject07","degree","serious","neg","A"
